jsrq,cjsj,jsbh,spdm,spmc,pzdl,jsj,jsl,phl,jysbh,qylb,ppdm,jysmc,sjghl,ghydl,wtlx,lldk,sjdk,yhkje,djdk,dyje,ghsjdk,ghdyje,dbdk,jsfs,jszt,drsj,sjsj,byzd1,byzd2
2017/08/23,11:01:42,00000012,CU010057,诚骋-STERLI,铜,51080,100,100.359,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.359,0.359,委卖,5108000,5126337.72,5126337.72,0,18337.72,5126337.72,18337.72,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:01:42,00000012,CU010057,诚骋-STERLI,铜,51080,100,100.359,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,100.359,0.359,委买,5108000,5126337.72,5126337.72,0,18337.72,5126337.72,18337.72,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:03:42,00000013,CU010057,诚骋-STERLI,铜,51080,100,100.175,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.175,0.175,委卖,5108000,5116939,5116939,0,8939,5116939,8939,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:03:42,00000013,CU010057,诚骋-STERLI,铜,51080,100,100.175,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,100.175,0.175,委买,5108000,5116939,5116939,0,8939,5116939,8939,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:07:23,00000014,CU010033,诚骋-LBF,铜,51040,100,100.264,00000000,诚骋,LBF,上海迈科金属资源有限公司,100.264,0.264,委卖,5104000,5117474.56,5117474.56,0,13474.56,5117474.56,13474.56,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:07:23,00000014,CU010033,诚骋-LBF,铜,51040,100,100.264,00000047,诚骋,LBF,上海京慧诚国际贸易有限公司,100.264,0.264,委买,5104000,5117474.56,5117474.56,0,13474.56,5117474.56,13474.56,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:07:33,00000015,CU010057,诚骋-STERLI,铜,51070,100,100.233,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.233,0.233,委卖,5107000,5118899.31,5118899.31,0,11899.31,5118899.31,11899.31,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:07:33,00000015,CU010057,诚骋-STERLI,铜,51070,100,100.233,00000016,诚骋,STERLI,上海翔禹金属材料有限公司,100.233,0.233,委买,5107000,5118899.31,5118899.31,0,11899.31,5118899.31,11899.31,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:12:04,00000016,CU010042,诚骋-NA,铜,51100,30,29.647,00000000,诚骋,NA,上海迈科金属资源有限公司,29.647,-0.353,委卖,1533000,1514961.7,1514961.7,0,-18038.3,1514961.7,-18038.3,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,11:12:04,00000016,CU010042,诚骋-NA,铜,51100,30,29.647,00000047,诚骋,NA,上海京慧诚国际贸易有限公司,29.647,-0.353,委买,1533000,1514961.7,1514961.7,0,-18038.3,1514961.7,-18038.3,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:34:38,00000017,CU010033,诚骋-LBF,铜,51300,100,100.855,00000000,诚骋,LBF,上海迈科金属资源有限公司,100.855,0.855,委卖,5130000,5173861.5,5173861.5,0,43861.5,5173861.5,43861.5,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:34:38,00000017,CU010033,诚骋-LBF,铜,51300,100,100.855,00000091,诚骋,LBF,中垠物产有限公司,100.855,0.855,委买,5130000,5173861.5,5173861.5,0,43861.5,5173861.5,43861.5,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:34:58,00000018,CU010033,诚骋-LBF,铜,51300,150,150.77,00000000,诚骋,LBF,上海迈科金属资源有限公司,150.77,0.77,委卖,7695000,7734501,7734501,0,39501,7734501,39501,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:34:58,00000018,CU010033,诚骋-LBF,铜,51300,150,150.77,00000091,诚骋,LBF,中垠物产有限公司,150.77,0.77,委买,7695000,7734501,7734501,0,39501,7734501,39501,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:35:18,00000019,CU010057,诚骋-STERLI,铜,51320,100,99.652,00000000,诚骋,STERLI,上海迈科金属资源有限公司,99.652,-0.348,委卖,5132000,5114140.64,5114140.64,0,-17859.36,5114140.64,-17859.36,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:35:18,00000019,CU010057,诚骋-STERLI,铜,51320,100,99.652,00000091,诚骋,STERLI,中垠物产有限公司,99.652,-0.348,委买,5132000,5114140.64,5114140.64,0,-17859.36,5114140.64,-17859.36,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:35:49,00000020,CU010057,诚骋-STERLI,铜,51320,100,101.416,00000000,诚骋,STERLI,上海迈科金属资源有限公司,101.416,1.416,委卖,5132000,5204669.12,5204669.12,0,72669.12,5204669.12,72669.12,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:35:49,00000020,CU010057,诚骋-STERLI,铜,51320,100,101.416,00000091,诚骋,STERLI,中垠物产有限公司,101.416,1.416,委买,5132000,5204669.12,5204669.12,0,72669.12,5204669.12,72669.12,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:38:49,00000021,CU010057,诚骋-STERLI,铜,51300,100,100.32,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.32,0.32,委卖,5130000,5146416,5146416,0,16416,5146416,16416,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:38:49,00000021,CU010057,诚骋-STERLI,铜,51300,100,100.32,00000091,诚骋,STERLI,中垠物产有限公司,100.32,0.32,委买,5130000,5146416,5146416,0,16416,5146416,16416,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:51:21,00000022,CU010033,诚骋-LBF,铜,51170,50,50.229,00000000,诚骋,LBF,上海迈科金属资源有限公司,50.229,0.229,委卖,2558500,2570217.93,2570217.93,0,11717.93,2570217.93,11717.93,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,13:51:21,00000022,CU010033,诚骋-LBF,铜,51170,50,50.229,00000047,诚骋,LBF,上海京慧诚国际贸易有限公司,50.229,0.229,委买,2558500,2570217.93,2570217.93,0,11717.93,2570217.93,11717.93,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,14:17:46,00000023,CU010057,诚骋-STERLI,铜,51220,10,10.504,00000000,诚骋,STERLI,上海迈科金属资源有限公司,10.504,0.504,委卖,512200,538014.88,538014.88,0,25814.88,538014.88,25814.88,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,14:17:46,00000023,CU010057,诚骋-STERLI,铜,51220,10,10.504,00000119,诚骋,STERLI,上海金其金属材料有限公司,10.504,0.504,委买,512200,538014.88,538014.88,0,25814.88,538014.88,25814.88,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,14:40:20,00000024,CU010057,诚骋-STERLI,铜,51250,15,14.4,00000000,诚骋,STERLI,上海迈科金属资源有限公司,14.4,-0.6,委卖,768750,738000,738000,0,-30750,738000,-30750,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/23,14:40:20,00000024,CU010057,诚骋-STERLI,铜,51250,15,14.4,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,14.4,-0.6,委买,768750,738000,738000,0,-30750,738000,-30750,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,10:31:34,00000001,CU010298,吴淞-鲁方,铜,51470,200,199.894,00000002,吴淞,鲁方,大商道（上海）有色金属有限公司,199.894,-0.106,委卖,10294000,10288544.18,10288544.18,0,-5455.82,10288544.18,-5455.82,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,10:31:34,00000001,CU010298,吴淞-鲁方,铜,51470,200,199.894,00000081,吴淞,鲁方,上海五宁铜业有限公司,199.894,-0.106,委买,10294000,10288544.18,10288544.18,0,-5455.82,10288544.18,-5455.82,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,10:59:09,00000002,CU010033,诚骋-LBF,铜,51500,100,100.728,00000047,诚骋,LBF,上海京慧诚国际贸易有限公司,100.728,0.728,委买,5150000,5187492,5187492,0,37492,5187492,37492,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,10:59:09,00000002,CU010033,诚骋-LBF,铜,51500,100,100.728,00000051,诚骋,LBF,大商道供应链管理服务（西安）有限公司,100.728,0.728,委卖,5150000,5187492,5187492,0,37492,5187492,37492,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:03:30,00000003,CU010057,诚骋-STERLI,铜,51520,100,100.345,00000002,诚骋,STERLI,大商道（上海）有色金属有限公司,100.345,0.345,委买,5152000,5169774.4,5169774.4,0,17774.4,5169774.4,17774.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:03:30,00000003,CU010057,诚骋-STERLI,铜,51520,100,100.345,00000051,诚骋,STERLI,大商道供应链管理服务（西安）有限公司,100.345,0.345,委卖,5152000,5169774.4,5169774.4,0,17774.4,5169774.4,17774.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:09:41,00000004,CU010272,上港-JNMC,铜,51610,100,99.831,00000002,上港,JNMC,大商道（上海）有色金属有限公司,99.831,-0.169,委卖,5161000,5152277.91,5152277.91,0,-8722.09,5152277.91,-8722.09,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:09:41,00000004,CU010272,上港-JNMC,铜,51610,100,99.831,00000058,上港,JNMC,上海亚炬资源有限公司,99.831,-0.169,委买,5161000,5152277.91,5152277.91,0,-8722.09,5152277.91,-8722.09,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:10:31,00000005,CU010179,吴淞-ENM,铜,51630,100,100.24,00000002,吴淞,ENM,大商道（上海）有色金属有限公司,100.24,0.24,委卖,5163000,5175391.2,5175391.2,0,12391.2,5175391.2,12391.2,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:10:31,00000005,CU010179,吴淞-ENM,铜,51630,100,100.24,00000058,吴淞,ENM,上海亚炬资源有限公司,100.24,0.24,委买,5163000,5175391.2,5175391.2,0,12391.2,5175391.2,12391.2,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:24:33,00000006,CU010005,诚骋-BIRLA,铜,51550,10,11.032,00000051,诚骋,BIRLA,大商道供应链管理服务（西安）有限公司,11.032,1.032,委卖,515500,568699.6,568699.6,0,53199.6,568699.6,53199.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,11:24:33,00000006,CU010005,诚骋-BIRLA,铜,51550,10,11.032,00000119,诚骋,BIRLA,上海金其金属材料有限公司,11.032,1.032,委买,515500,568699.6,568699.6,0,53199.6,568699.6,53199.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,14:31:15,00000008,CU010005,诚骋-BIRLA,铜,51560,10,9.444,00000051,诚骋,BIRLA,大商道供应链管理服务（西安）有限公司,9.444,-0.556,委卖,515600,486932.64,486932.64,0,-28667.36,486932.64,-28667.36,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/24,14:31:15,00000008,CU010005,诚骋-BIRLA,铜,51560,10,9.444,00000119,诚骋,BIRLA,上海金其金属材料有限公司,9.444,-0.556,委买,515600,486932.64,486932.64,0,-28667.36,486932.64,-28667.36,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,09:39:37,00000001,CU010033,诚骋-LBF,铜,52250,100,100.424,00000047,诚骋,LBF,上海京慧诚国际贸易有限公司,100.424,0.424,委买,5225000,5247154,5247154,0,22154,5247154,22154,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,09:39:37,00000001,CU010033,诚骋-LBF,铜,52250,100,100.424,00000051,诚骋,LBF,大商道供应链管理服务（西安）有限公司,100.424,0.424,委卖,5225000,5247154,5247154,0,22154,5247154,22154,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,09:56:10,00000002,CU010033,诚骋-LBF,铜,52180,100,100.855,00000047,诚骋,LBF,上海京慧诚国际贸易有限公司,100.855,0.855,委买,5218000,5262613.9,5262613.9,0,44613.9,5262613.9,44613.9,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,09:56:10,00000002,CU010033,诚骋-LBF,铜,52180,100,100.855,00000051,诚骋,LBF,大商道供应链管理服务（西安）有限公司,100.855,0.855,委卖,5218000,5262613.9,5262613.9,0,44613.9,5262613.9,44613.9,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,09:56:10,00000003,CU010033,诚骋-LBF,铜,52180,50,50.346,00000047,诚骋,LBF,上海京慧诚国际贸易有限公司,50.346,0.346,委买,2609000,2627054.28,2627054.28,0,18054.28,2627054.28,18054.28,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,09:56:10,00000003,CU010033,诚骋-LBF,铜,52180,50,50.346,00000051,诚骋,LBF,大商道供应链管理服务（西安）有限公司,50.346,0.346,委卖,2609000,2627054.28,2627054.28,0,18054.28,2627054.28,18054.28,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,10:34:26,00000004,CU010615,鑫冶-上冶,铜,52170,5,5,00000002,鑫冶,上冶,大商道（上海）有色金属有限公司,5,0,委卖,260850,260850,260850,0,0,260850,0,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,10:34:26,00000004,CU010615,鑫冶-上冶,铜,52170,5,5,00000079,鑫冶,上冶,上海美兴实业有限公司,5,0,委买,260850,260850,260850,0,0,260850,0,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,10:45:28,00000005,CU010005,诚骋-BIRLA,铜,52160,50,50.04,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,50.04,0.04,委卖,2608000,2610086.4,2610086.4,0,2086.4,2610086.4,2086.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,10:45:28,00000005,CU010005,诚骋-BIRLA,铜,52160,50,50.04,00000022,诚骋,BIRLA,上海五锐国际贸易有限公司,50.04,0.04,委买,2608000,2610086.4,2610086.4,0,2086.4,2610086.4,2086.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,10:49:09,00000006,CU010005,诚骋-BIRLA,铜,52180,50,49.751,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,49.751,-0.249,委卖,2609000,2596007.18,2596007.18,0,-12992.82,2596007.18,-12992.82,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,10:49:09,00000006,CU010005,诚骋-BIRLA,铜,52180,50,49.751,00000069,诚骋,BIRLA,上海远宜国际贸易有限公司,49.751,-0.249,委买,2609000,2596007.18,2596007.18,0,-12992.82,2596007.18,-12992.82,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,11:03:01,00000007,CU010005,诚骋-BIRLA,铜,52220,10,10.612,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,10.612,0.612,委卖,522200,554158.64,554158.64,0,31958.64,554158.64,31958.64,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/25,11:03:01,00000007,CU010005,诚骋-BIRLA,铜,52220,10,10.612,00000069,诚骋,BIRLA,上海远宜国际贸易有限公司,10.612,0.612,委买,522200,554158.64,554158.64,0,31958.64,554158.64,31958.64,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:36:16,00000001,CU010005,诚骋-BIRLA,铜,52180,100,99.947,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,99.947,-0.053,委卖,5218000,5215234.46,5215234.46,0,-2765.54,5215234.46,-2765.54,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:36:16,00000001,CU010005,诚骋-BIRLA,铜,52180,100,99.947,00000047,诚骋,BIRLA,上海京慧诚国际贸易有限公司,99.947,-0.053,委买,5218000,5215234.46,5215234.46,0,-2765.54,5215234.46,-2765.54,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:36:36,00000002,CU010057,诚骋-STERLI,铜,52170,100,99.68,00000000,诚骋,STERLI,上海迈科金属资源有限公司,99.68,-0.32,委卖,5217000,5200305.6,5200305.6,0,-16694.4,5200305.6,-16694.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:36:36,00000002,CU010057,诚骋-STERLI,铜,52170,100,99.68,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,99.68,-0.32,委买,5217000,5200305.6,5200305.6,0,-16694.4,5200305.6,-16694.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:36:46,00000003,CU010065,诚骋-ZADIVA,铜,52170,105,104.277,00000000,诚骋,ZADIVA,上海迈科金属资源有限公司,104.277,-0.723,委卖,5477850,5440131.09,5440131.09,0,-37718.91,5440131.09,-37718.91,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:36:46,00000003,CU010065,诚骋-ZADIVA,铜,52170,105,104.277,00000047,诚骋,ZADIVA,上海京慧诚国际贸易有限公司,104.277,-0.723,委买,5477850,5440131.09,5440131.09,0,-37718.91,5440131.09,-37718.91,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:37:57,00000004,CU010057,诚骋-STERLI,铜,52180,100,100.144,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.144,0.144,委卖,5218000,5225513.92,5225513.92,0,7513.92,5225513.92,7513.92,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:37:57,00000004,CU010057,诚骋-STERLI,铜,52180,100,100.144,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,100.144,0.144,委买,5218000,5225513.92,5225513.92,0,7513.92,5225513.92,7513.92,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:38:07,00000005,CU010005,诚骋-BIRLA,铜,52200,100,99.4,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,99.4,-0.6,委卖,5220000,5188680,5188680,0,-31320,5188680,-31320,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:38:07,00000005,CU010005,诚骋-BIRLA,铜,52200,100,99.4,00000022,诚骋,BIRLA,上海五锐国际贸易有限公司,99.4,-0.6,委买,5220000,5188680,5188680,0,-31320,5188680,-31320,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:43:29,00000007,CU010057,诚骋-STERLI,铜,52200,100,98.922,00000000,诚骋,STERLI,上海迈科金属资源有限公司,98.922,-1.078,委卖,5220000,5163728.4,5163728.4,0,-56271.6,5163728.4,-56271.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:43:29,00000007,CU010057,诚骋-STERLI,铜,52200,100,98.922,00000016,诚骋,STERLI,上海翔禹金属材料有限公司,98.922,-1.078,委买,5220000,5163728.4,5163728.4,0,-56271.6,5163728.4,-56271.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:43:59,00000008,CU010065,诚骋-ZADIVA,铜,52200,100,98.768,00000000,诚骋,ZADIVA,上海迈科金属资源有限公司,98.768,-1.232,委卖,5220000,5155689.6,5155689.6,0,-64310.4,5155689.6,-64310.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,09:43:59,00000008,CU010065,诚骋-ZADIVA,铜,52200,100,98.768,00000016,诚骋,ZADIVA,上海翔禹金属材料有限公司,98.768,-1.232,委买,5220000,5155689.6,5155689.6,0,-64310.4,5155689.6,-64310.4,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:04:28,00000009,CU010005,诚骋-BIRLA,铜,52220,100,99.606,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,99.606,-0.394,委卖,5222000,5201425.32,5201425.32,0,-20574.68,5201425.32,-20574.68,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:04:28,00000009,CU010005,诚骋-BIRLA,铜,52220,100,99.606,00000052,诚骋,BIRLA,东方集团物产有限公司,99.606,-0.394,委买,5222000,5201425.32,5201425.32,0,-20574.68,5201425.32,-20574.68,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:38:13,00000010,CU010057,诚骋-STERLI,铜,52220,100,99.603,00000000,诚骋,STERLI,上海迈科金属资源有限公司,99.603,-0.397,委卖,5222000,5201268.66,5201268.66,0,-20731.34,5201268.66,-20731.34,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:38:13,00000010,CU010057,诚骋-STERLI,铜,52220,100,99.603,00000021,诚骋,STERLI,上海瑞禾贸易有限公司,99.603,-0.397,委买,5222000,5201268.66,5201268.66,0,-20731.34,5201268.66,-20731.34,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:41:35,00000011,CU010057,诚骋-STERLI,铜,52210,100,100.222,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.222,0.222,委卖,5221000,5232590.62,5232590.62,0,11590.62,5232590.62,11590.62,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:41:35,00000011,CU010057,诚骋-STERLI,铜,52210,100,100.222,00000021,诚骋,STERLI,上海瑞禾贸易有限公司,100.222,0.222,委买,5221000,5232590.62,5232590.62,0,11590.62,5232590.62,11590.62,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:44:46,00000012,CU010049,诚骋-PIRDOP,铜,52250,100,99.419,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,99.419,-0.581,委卖,5225000,5194642.75,5194642.75,0,-30357.25,5194642.75,-30357.25,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,10:44:46,00000012,CU010049,诚骋-PIRDOP,铜,52250,100,99.419,00000047,诚骋,PIRDOP,上海京慧诚国际贸易有限公司,99.419,-0.581,委买,5225000,5194642.75,5194642.75,0,-30357.25,5194642.75,-30357.25,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,11:15:53,00000013,CU010057,诚骋-STERLI,铜,52250,100,102.1,00000000,诚骋,STERLI,上海迈科金属资源有限公司,102.1,2.1,委卖,5225000,5334725,5334725,0,109725,5334725,109725,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,11:15:53,00000013,CU010057,诚骋-STERLI,铜,52250,100,102.1,00000107,诚骋,STERLI,上海翔尖实业有限公司,102.1,2.1,委买,5225000,5334725,5334725,0,109725,5334725,109725,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,11:17:34,00000014,CU010057,诚骋-STERLI,铜,52250,100,100.285,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.285,0.285,委卖,5225000,5239891.25,5239891.25,0,14891.25,5239891.25,14891.25,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,11:17:34,00000014,CU010057,诚骋-STERLI,铜,52250,100,100.285,00000107,诚骋,STERLI,上海翔尖实业有限公司,100.285,0.285,委买,5225000,5239891.25,5239891.25,0,14891.25,5239891.25,14891.25,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:30:09,00000015,CU010057,诚骋-STERLI,铜,52240,10,10.238,00000000,诚骋,STERLI,上海迈科金属资源有限公司,10.238,0.238,委卖,522400,534833.12,534833.12,0,12433.12,534833.12,12433.12,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:30:09,00000015,CU010057,诚骋-STERLI,铜,52240,10,10.238,00000119,诚骋,STERLI,上海金其金属材料有限公司,10.238,0.238,委买,522400,534833.12,534833.12,0,12433.12,534833.12,12433.12,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:50:01,00000016,CU010005,诚骋-BIRLA,铜,52450,100,101.228,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,101.228,1.228,委卖,5245000,5309408.6,5309408.6,0,64408.6,5309408.6,64408.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:50:01,00000016,CU010005,诚骋-BIRLA,铜,52450,100,101.228,00000091,诚骋,BIRLA,中垠物产有限公司,101.228,1.228,委买,5245000,5309408.6,5309408.6,0,64408.6,5309408.6,64408.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:50:31,00000017,CU010049,诚骋-PIRDOP,铜,52460,100,99.14,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,99.14,-0.86,委卖,5246000,5200884.4,5200884.4,0,-45115.6,5200884.4,-45115.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:50:31,00000017,CU010049,诚骋-PIRDOP,铜,52460,100,99.14,00000091,诚骋,PIRDOP,中垠物产有限公司,99.14,-0.86,委买,5246000,5200884.4,5200884.4,0,-45115.6,5200884.4,-45115.6,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:50:31,00000018,CU010057,诚骋-STERLI,铜,52430,40,40.095,00000000,诚骋,STERLI,上海迈科金属资源有限公司,40.095,0.095,委卖,2097200,2102180.85,2102180.85,0,4980.85,2102180.85,4980.85,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
2017/08/28,13:50:31,00000018,CU010057,诚骋-STERLI,铜,52430,40,40.095,00000091,诚骋,STERLI,中垠物产有限公司,40.095,0.095,委买,2097200,2102180.85,2102180.85,0,4980.85,2102180.85,4980.85,0,正常交收,货物确认,2017/10/20 10:55:22,2017/10/19 10:55:22,,
